Order ID,Customer Name,Category,Subcategory,City,Orderdate,Region,Sales,Discount,Profit,State
ORD107809,Aarav Joshi,Household,Detergent,Jaipur,15-07-24,North,7726.54,0.02,1864.28,Rajasthan
ORD107810,Priya Das,Bakery,Bun,Pune,09-11-23,West,6791.73,0.18,400.12,Maharashtra
ORD107811,Priya Sharma,Dairy,Butter,Bengaluru,08-05-23,South,1007.16,0.1,146.61,Karnataka
ORD107812,Isha Patel,Beverages,Tea,Chennai,01-05-25,South,2846.17,0.14,184.34,Tamil Nadu
ORD107813,Diya Gupta,Snacks,Chocolate,Hyderabad,21-07-25,South,666.01,0.17,70.07,Telangana
ORD107814,Rahul Mehta,Beverages,Tea,Ahmedabad,03-04-25,West,8248.6,0.01,1292.64,Gujarat
ORD107815,Priya Joshi,Personal Care,Toothpaste,Kolkata,21-02-24,East,8775.58,0.09,1877.94,West Bengal
ORD107816,Diya Reddy,Grocery,Rice,Pune,14-08-25,West,3697.33,0.02,553.44,Maharashtra
ORD107817,Aarav Patel,Snacks,Chocolate,Bengaluru,06-06-24,South,1294.49,0.17,189.37,Karnataka
ORD107818,Sneha Kumar,Household,Mop,Mumbai,05-09-25,West,8373.09,0.07,1343.13,Maharashtra
ORD107819,Kunal Joshi,Personal Care,Soap,Bengaluru,16-03-23,South,2506.67,0.25,350.96,Karnataka
ORD107820,Rohan Patel,Beverages,Coffee,Lucknow,18-03-23,North,3026.3,0.16,433.87,Uttar Pradesh
ORD107821,Diya Sharma,Fruits & Vegetables,Tomato,Jaipur,30-11-23,North,7553.51,0.06,1386.08,Rajasthan
ORD107822,Priya Singh,Fruits & Vegetables,Apple,Chennai,10-05-25,South,3517.5,0.04,520.14,Tamil Nadu
ORD107823,Kunal Reddy,Beverages,Water,Delhi,06-11-23,North,424.84,0.19,40.33,Delhi
ORD107824,Vivaan Gupta,Household,Bucket,Bengaluru,17-05-23,South,2307.72,0.06,455.4,Karnataka
ORD107825,Vivaan Sharma,Household,Cleaner,Pune,25-01-24,West,3867.49,0.21,469.95,Maharashtra
ORD107826,Rahul Patel,Household,Cleaner,Jaipur,28-04-25,North,4317.36,0.19,624.22,Rajasthan
ORD107827,Ananya Patel,Household,Mop,Hyderabad,04-02-24,South,2889.83,0.16,243.67,Telangana
ORD107828,Isha Sharma,Bakery,Bun,Bengaluru,10-06-25,South,4453.48,0.13,936.25,Karnataka
ORD107829,Sneha Gupta,Snacks,Chips,Mumbai,25-06-23,West,4874.04,0.3,227.32,Maharashtra
ORD107830,Diya Reddy,Snacks,Chocolate,Chennai,07-01-23,South,9417.97,0.01,618.67,Tamil Nadu
ORD107831,Priya Sharma,Grocery,Pulses,Kolkata,04-06-23,East,9557.75,0.14,1947.85,West Bengal
ORD107832,Isha Patel,Bakery,Pastry,Hyderabad,13-09-23,South,872.3,0.15,54.04,Telangana
ORD107833,Rahul Reddy,Bakery,Pastry,Mumbai,06-07-23,West,2738.89,0.03,533.63,Maharashtra
ORD107834,Aarav Nair,Bakery,Pastry,Mumbai,21-09-25,West,2205.43,0.11,350.73,Maharashtra
ORD107835,Sneha Sharma,Grocery,Rice,Hyderabad,10-02-23,South,1230.93,0.19,181.28,Telangana
ORD107836,Rohan Gupta,Personal Care,Soap,Mumbai,01-10-23,West,4027.33,0.27,449,Maharashtra
ORD107837,Sneha Das,Snacks,Cake,Pune,12-12-24,West,7803.23,0.17,944.51,Maharashtra
ORD107838,Aarav Sharma,Beverages,Tea,Delhi,21-06-23,North,8494.53,0.06,1345.58,Delhi
ORD107839,Rohan Kumar,Personal Care,Toothpaste,Mumbai,12-08-25,West,5925.9,0.1,449.47,Maharashtra
ORD107840,Kunal Joshi,Personal Care,Shampoo,Bengaluru,16-09-23,South,2097.18,0.12,238.5,Karnataka
ORD107841,Ananya Mehta,Snacks,Namkeen,Pune,14-01-25,West,8507.28,0.24,628.68,Maharashtra
ORD107842,Sneha Das,Household,Detergent,Bengaluru,19-06-24,South,7386.96,0.12,1448.89,Karnataka
ORD107843,Priya Nair,Snacks,Chips,Chennai,11-12-24,South,2189.65,0.02,523.86,Tamil Nadu
ORD107844,Sneha Das,Household,Bucket,Pune,09-12-23,West,7309.46,0.21,950.13,Maharashtra
ORD107845,Priya Singh,Fruits & Vegetables,Tomato,Jaipur,05-04-23,North,4223.1,0.16,884.55,Rajasthan
ORD107846,Ananya Kumar,Snacks,Biscuits,Lucknow,05-02-25,North,6611.16,0.17,1111.1,Uttar Pradesh
ORD107847,Aarav Gupta,Personal Care,Soap,Hyderabad,20-09-24,South,2361.41,0.08,219.08,Telangana
ORD107848,Aarav Nair,Household,Detergent,Kolkata,15-08-23,East,9795.93,0.15,1941.61,West Bengal
ORD107849,Rohan Kumar,Grocery,Pulses,Mumbai,17-10-23,West,8045.6,0.3,1396.02,Maharashtra
ORD107850,Aarav Reddy,Snacks,Biscuits,Chennai,04-04-24,South,2153.7,0.05,327.64,Tamil Nadu
ORD107851,Rohan Mehta,Household,Mop,Pune,12-02-25,West,4233.26,0.15,550.63,Maharashtra
ORD107852,Aarav Gupta,Personal Care,Shampoo,Kolkata,10-12-23,East,6870.42,0.11,508.15,West Bengal
ORD107853,Rahul Mehta,Beverages,Tea,Kolkata,04-03-24,East,2637.77,0.3,426.1,West Bengal
ORD107854,Rahul Patel,Snacks,Namkeen,Chennai,08-09-23,South,2423.78,0.1,443.74,Tamil Nadu
ORD107855,Rohan Kumar,Grocery,Spices,Delhi,18-01-25,North,4728.49,0.09,483.14,Delhi
ORD107856,Kunal Nair,Bakery,Croissant,Bengaluru,10-04-25,South,2600.85,0.17,263.09,Karnataka
ORD107857,Rohan Patel,Fruits & Vegetables,Banana,Delhi,08-03-23,North,572.8,0.06,108.65,Delhi
ORD107858,Aarav Patel,Beverages,Soft Drinks,Lucknow,04-03-25,North,142.59,0.07,15.2,Uttar Pradesh
ORD107859,Rahul Sharma,Dairy,Curd,Delhi,20-03-24,North,892.28,0.15,171.77,Delhi
ORD107860,Priya Gupta,Household,Cleaner,Jaipur,10-03-23,North,6187.09,0.25,741.05,Rajasthan
ORD107861,Aarav Kumar,Dairy,Butter,Ahmedabad,08-09-24,West,317.91,0.18,64.59,Gujarat
ORD107862,Diya Das,Household,Mop,Delhi,01-02-25,North,9568.66,0.3,1608.93,Delhi
ORD107863,Ananya Kumar,Household,Mop,Delhi,13-05-23,North,4283.38,0.01,777.7,Delhi
ORD107864,Aarav Gupta,Grocery,Spices,Pune,08-11-24,West,89.91,0.11,8.53,Maharashtra
ORD107865,Priya Reddy,Beverages,Juice,Pune,08-09-23,West,6949.58,0.14,661.2,Maharashtra
ORD107866,Diya Sharma,Household,Detergent,Ahmedabad,02-09-24,West,5021.62,0.07,719.16,Gujarat
ORD107867,Kunal Joshi,Bakery,Rusk,Delhi,20-03-25,North,664.37,0.08,121.79,Delhi
ORD107868,Rahul Sharma,Fruits & Vegetables,Apple,Mumbai,07-11-23,West,8167.18,0.05,1779.98,Maharashtra
ORD107869,Isha Patel,Personal Care,Cream,Lucknow,10-10-23,North,145.35,0.19,11.68,Uttar Pradesh
ORD107870,Isha Reddy,Household,Tissue,Kolkata,22-06-24,East,3813.54,0.25,536.26,West Bengal
ORD107871,Vivaan Patel,Personal Care,Shampoo,Kolkata,09-08-25,East,141.84,0.2,11,West Bengal
ORD107872,Diya Das,Dairy,Butter,Pune,18-05-24,West,9251.48,0.12,1621.41,Maharashtra
ORD107873,Rahul Gupta,Dairy,Curd,Chennai,03-02-24,South,8138.43,0.09,1274.71,Tamil Nadu
ORD107874,Priya Das,Personal Care,Deodorant,Mumbai,20-07-25,West,8267.05,0.08,1868.81,Maharashtra
ORD107875,Rahul Das,Household,Tissue,Chennai,21-03-24,South,3944.25,0.01,218.78,Tamil Nadu
ORD107876,Aarav Singh,Dairy,Butter,Mumbai,28-05-24,West,9807.98,0.05,1925.63,Maharashtra
ORD107877,Rohan Patel,Fruits & Vegetables,Onion,Pune,12-05-23,West,7824.82,0.14,1432.05,Maharashtra
ORD107878,Rohan Das,Grocery,Pulses,Bengaluru,16-06-25,South,873.11,0.09,80.02,Karnataka
ORD107879,Ananya Das,Grocery,Spices,Jaipur,05-11-23,North,237.84,0.05,46.99,Rajasthan
ORD107880,Rahul Kumar,Fruits & Vegetables,Apple,Hyderabad,08-04-24,South,4301.84,0.17,362.06,Telangana
ORD107881,Diya Das,Personal Care,Cream,Mumbai,01-11-23,West,5615.57,0.13,821.77,Maharashtra
ORD107882,Rohan Kumar,Snacks,Chips,Bengaluru,14-03-24,South,6634.13,0.03,847.55,Karnataka
ORD107883,Isha Singh,Dairy,Paneer,Ahmedabad,02-10-23,West,9070.67,0.23,1073.28,Gujarat
ORD107884,Rohan Gupta,Dairy,Butter,Chennai,07-02-23,South,1037.81,0.08,67.63,Tamil Nadu
ORD107885,Ananya Sharma,Beverages,Coffee,Bengaluru,02-05-23,South,3159.5,0.3,417.34,Karnataka
ORD107886,Diya Singh,Personal Care,Shampoo,Bengaluru,05-04-25,South,3774.59,0.18,315.21,Karnataka
ORD107887,Ananya Patel,Personal Care,Soap,Chennai,05-05-23,South,9277.68,0.09,1013.9,Tamil Nadu
ORD107888,Sneha Patel,Household,Detergent,Hyderabad,08-03-25,South,8476.2,0.06,1029.37,Telangana
ORD107889,Rahul Patel,Bakery,Bread,Hyderabad,20-04-24,South,8702.38,0.14,593.14,Telangana
ORD107890,Ananya Kumar,Beverages,Juice,Jaipur,27-04-25,North,4050.06,0.13,755.24,Rajasthan
ORD107891,Kunal Patel,Snacks,Namkeen,Lucknow,04-01-24,North,4425.14,0.26,670.96,Uttar Pradesh
ORD107892,Rohan Das,Personal Care,Soap,Jaipur,18-04-24,North,2678.23,0.08,508.13,Rajasthan
ORD107893,Kunal Singh,Dairy,Butter,Jaipur,10-02-23,North,1938.09,0.01,149.04,Rajasthan
ORD107894,Kunal Patel,Household,Cleaner,Hyderabad,03-05-24,South,3400.66,0.04,569.63,Telangana
ORD107895,Vivaan Reddy,Bakery,Bread,Delhi,24-05-24,North,283.72,0.04,27.42,Delhi
ORD107896,Aarav Singh,Grocery,Spices,Hyderabad,28-08-23,South,193.61,0.15,40.94,Telangana
ORD107897,Aarav Gupta,Personal Care,Shampoo,Delhi,27-03-25,North,420.82,0.09,49.33,Delhi
ORD107898,Rohan Reddy,Dairy,Paneer,Ahmedabad,22-10-23,West,5839.25,0.27,898.35,Gujarat
ORD107899,Diya Joshi,Snacks,Cake,Hyderabad,21-06-25,South,9178.61,0.28,1623.92,Telangana
ORD107900,Ananya Patel,Snacks,Namkeen,Mumbai,14-09-23,West,5859.6,0.1,904.84,Maharashtra
ORD107901,Diya Singh,Fruits & Vegetables,Onion,Hyderabad,23-08-24,South,9943.92,0.19,1604.44,Telangana
ORD107902,Aarav Patel,Household,Mop,Bengaluru,06-03-24,South,389.28,0.04,36.03,Karnataka
ORD107903,Vivaan Gupta,Snacks,Biscuits,Lucknow,17-05-25,North,3533.69,0.1,592.44,Uttar Pradesh
ORD107904,Vivaan Joshi,Snacks,Biscuits,Bengaluru,21-06-25,South,9450.76,0.26,1421.93,Karnataka
ORD107905,Ananya Singh,Personal Care,Deodorant,Kolkata,26-09-23,East,5883.88,0.02,609.61,West Bengal
ORD107906,Sneha Gupta,Household,Bucket,Ahmedabad,12-01-25,West,4622.04,0.14,837.39,Gujarat
ORD107907,Kunal Mehta,Household,Tissue,Chennai,18-06-25,South,9500.22,0.27,986.27,Tamil Nadu
ORD107908,Rahul Joshi,Personal Care,Soap,Kolkata,01-09-25,East,1415.94,0.2,269.19,West Bengal
ORD107909,Kunal Singh,Beverages,Coffee,Kolkata,10-04-23,East,4955.03,0.09,440.65,West Bengal
ORD107910,Kunal Gupta,Personal Care,Shampoo,Hyderabad,24-04-25,South,8319.84,0.09,1291.97,Telangana
ORD107911,Rohan Kumar,Fruits & Vegetables,Apple,Jaipur,29-07-24,North,4569.89,0.03,1030.93,Rajasthan
ORD107912,Isha Kumar,Fruits & Vegetables,Apple,Jaipur,09-05-25,North,9347.59,0.05,1985.52,Rajasthan
ORD107913,Rohan Reddy,Dairy,Cheese,Hyderabad,26-11-23,South,8964.53,0.24,1002.76,Telangana
ORD107914,Vivaan Singh,Grocery,Spices,Kolkata,16-06-24,East,6543.11,0.23,1004.95,West Bengal
ORD107915,Vivaan Gupta,Fruits & Vegetables,Potato,Lucknow,04-06-24,North,3159.06,0.29,356.64,Uttar Pradesh
ORD107916,Vivaan Nair,Personal Care,Toothpaste,Pune,04-02-23,West,6172.28,0.02,321.92,Maharashtra
ORD107917,Rahul Kumar,Grocery,Rice,Lucknow,22-04-23,North,8003.46,0.19,424.63,Uttar Pradesh
ORD107918,Aarav Singh,Personal Care,Toothpaste,Jaipur,26-03-25,North,8190.81,0.12,1295.43,Rajasthan
ORD107919,Kunal Nair,Bakery,Croissant,Delhi,10-10-23,North,7515.74,0.22,635.98,Delhi
ORD107920,Ananya Singh,Grocery,Rice,Chennai,26-07-24,South,3560.49,0.28,186.59,Tamil Nadu
ORD107921,Isha Sharma,Personal Care,Shampoo,Pune,09-02-24,West,4901.75,0.18,513.11,Maharashtra
ORD107922,Kunal Sharma,Household,Bucket,Mumbai,29-06-23,West,6372.87,0.18,871.37,Maharashtra
ORD107923,Aarav Reddy,Household,Cleaner,Pune,03-06-24,West,3705.89,0.12,300.64,Maharashtra
ORD107924,Rohan Gupta,Fruits & Vegetables,Onion,Chennai,23-11-24,South,9235.48,0.09,1057.63,Tamil Nadu
ORD107925,Ananya Reddy,Fruits & Vegetables,Banana,Jaipur,16-05-25,North,787.08,0.2,123.47,Rajasthan
ORD107926,Diya Sharma,Beverages,Water,Lucknow,18-06-23,North,6719,0.3,931.73,Uttar Pradesh
ORD107927,Sneha Sharma,Grocery,Oil,Delhi,30-07-24,North,9029.91,0.23,873.75,Delhi
ORD107928,Rohan Joshi,Grocery,Rice,Pune,06-03-23,West,3599.82,0.06,831.19,Maharashtra
ORD107929,Diya Singh,Grocery,Flour,Jaipur,27-01-23,North,4322.99,0.11,757.6,Rajasthan
ORD107930,Ananya Patel,Personal Care,Cream,Lucknow,28-02-25,North,5431.86,0,577.17,Uttar Pradesh
ORD107931,Ananya Mehta,Fruits & Vegetables,Potato,Kolkata,06-04-25,East,1581.97,0.1,170.94,West Bengal
ORD107932,Sneha Gupta,Grocery,Rice,Pune,29-03-23,West,5391.63,0.21,840.89,Maharashtra
ORD107933,Priya Singh,Personal Care,Deodorant,Chennai,25-09-24,South,4364.18,0.21,615.39,Tamil Nadu
ORD107934,Sneha Das,Household,Detergent,Jaipur,07-02-24,North,8904.95,0.16,1598.56,Rajasthan
ORD107935,Sneha Gupta,Personal Care,Soap,Lucknow,03-02-25,North,7399.19,0.2,785.29,Uttar Pradesh
ORD107936,Diya Singh,Fruits & Vegetables,Onion,Ahmedabad,24-08-23,West,5561.99,0.02,751.22,Gujarat
ORD107937,Ananya Mehta,Bakery,Bread,Chennai,29-03-25,South,2291.66,0.07,330.86,Tamil Nadu
ORD107938,Ananya Joshi,Bakery,Pastry,Bengaluru,02-02-25,South,9686.06,0.02,2157.41,Karnataka
ORD107939,Aarav Das,Personal Care,Toothpaste,Lucknow,14-03-24,North,3965.22,0.08,682.13,Uttar Pradesh
ORD107940,Sneha Das,Dairy,Curd,Ahmedabad,06-07-24,West,3351.4,0.27,282.95,Gujarat
ORD107941,Priya Singh,Household,Tissue,Chennai,21-12-23,South,182.54,0.04,12.94,Tamil Nadu
ORD107942,Rohan Reddy,Beverages,Tea,Hyderabad,05-02-24,South,9074.91,0.25,429.76,Telangana
ORD107943,Sneha Sharma,Beverages,Juice,Hyderabad,06-08-24,South,8025.87,0.23,902.1,Telangana
ORD107944,Priya Gupta,Bakery,Bun,Ahmedabad,01-07-24,West,1582.19,0.07,249.99,Gujarat
ORD107945,Aarav Gupta,Grocery,Oil,Bengaluru,25-02-23,South,283.91,0.18,53.18,Karnataka
ORD107946,Vivaan Joshi,Dairy,Milk,Kolkata,18-07-25,East,1957.54,0.1,289.79,West Bengal
ORD107947,Isha Joshi,Personal Care,Deodorant,Chennai,13-09-24,South,4907.43,0.14,716.02,Tamil Nadu
ORD107948,Sneha Sharma,Household,Detergent,Hyderabad,29-06-25,South,9746.79,0.06,998.35,Telangana
ORD107949,Diya Kumar,Household,Tissue,Delhi,20-10-23,North,9928.35,0.11,1175.67,Delhi
ORD107950,Vivaan Singh,Dairy,Curd,Lucknow,27-10-23,North,4219.1,0.07,560.27,Uttar Pradesh
ORD107951,Diya Kumar,Bakery,Bun,Delhi,19-10-24,North,3517.18,0.21,473.25,Delhi
ORD107952,Priya Nair,Household,Cleaner,Jaipur,27-11-24,North,7429.07,0.07,1116.34,Rajasthan
ORD107953,Kunal Singh,Personal Care,Shampoo,Ahmedabad,29-08-25,West,5766.01,0.07,272.37,Gujarat
ORD107954,Diya Joshi,Household,Tissue,Lucknow,09-05-23,North,5961.9,0.24,1044.33,Uttar Pradesh
ORD107955,Kunal Joshi,Personal Care,Soap,Pune,11-01-25,West,7510.81,0.12,1108.39,Maharashtra
ORD107956,Rahul Patel,Beverages,Coffee,Hyderabad,15-07-25,South,5520,0.21,297.66,Telangana
ORD107957,Diya Patel,Snacks,Biscuits,Hyderabad,13-05-24,South,8860.96,0.22,1098.42,Telangana
ORD107958,Diya Reddy,Grocery,Flour,Jaipur,04-09-23,North,7586.47,0.24,996.97,Rajasthan
ORD107959,Sneha Singh,Beverages,Juice,Ahmedabad,29-11-23,West,4680.05,0.07,455.86,Gujarat
ORD107960,Rohan Nair,Personal Care,Soap,Hyderabad,05-12-24,South,7191.18,0.21,1244.51,Telangana
ORD107961,Kunal Singh,Grocery,Rice,Ahmedabad,19-05-25,West,545.16,0.25,96.66,Gujarat
ORD107962,Diya Das,Dairy,Paneer,Hyderabad,13-07-24,South,5998.74,0.16,630.87,Telangana
ORD107963,Priya Das,Bakery,Bread,Bengaluru,02-11-24,South,1072.61,0.27,156.27,Karnataka
ORD107964,Sneha Sharma,Snacks,Cake,Pune,07-08-23,West,941.73,0.28,92.54,Maharashtra
ORD107965,Rohan Das,Fruits & Vegetables,Banana,Kolkata,09-09-25,East,5529.48,0.01,1362.58,West Bengal
ORD107966,Aarav Singh,Household,Bucket,Pune,28-06-25,West,7708.5,0.15,869.31,Maharashtra
ORD107967,Priya Patel,Personal Care,Shampoo,Kolkata,06-08-23,East,65.42,0.23,4.83,West Bengal
ORD107968,Rohan Mehta,Dairy,Cheese,Kolkata,25-11-23,East,2699.71,0.22,121.85,West Bengal
ORD107969,Rohan Gupta,Personal Care,Shampoo,Bengaluru,04-12-24,South,6682.08,0.09,1257.45,Karnataka
ORD107970,Vivaan Joshi,Grocery,Pulses,Chennai,20-10-24,South,2374.57,0.14,136.05,Tamil Nadu
ORD107971,Rohan Sharma,Beverages,Coffee,Lucknow,01-02-24,North,4860.08,0.29,683.71,Uttar Pradesh
ORD107972,Aarav Nair,Dairy,Milk,Lucknow,18-09-24,North,6058.35,0.29,627.82,Uttar Pradesh
ORD107973,Sneha Patel,Snacks,Biscuits,Pune,14-06-23,West,558.27,0.29,58.64,Maharashtra
ORD107974,Isha Patel,Dairy,Curd,Hyderabad,01-02-24,South,7966.35,0.2,1316.19,Telangana
ORD107975,Kunal Mehta,Grocery,Oil,Bengaluru,17-07-24,South,9129.98,0.26,516.25,Karnataka
ORD107976,Kunal Nair,Grocery,Spices,Mumbai,01-12-24,West,1227.22,0.25,182.8,Maharashtra
ORD107977,Ananya Singh,Personal Care,Cream,Kolkata,19-05-25,East,1030.87,0.04,246.42,West Bengal
ORD107978,Aarav Sharma,Grocery,Oil,Bengaluru,05-02-24,South,1111.53,0.29,119.8,Karnataka
ORD107979,Rahul Patel,Dairy,Milk,Pune,25-08-24,West,2307.07,0.21,320.13,Maharashtra
ORD107980,Rahul Singh,Beverages,Soft Drinks,Bengaluru,21-03-25,South,4248,0.13,515.6,Karnataka
ORD107981,Aarav Singh,Snacks,Cake,Jaipur,27-08-23,North,1507.66,0.11,82.69,Rajasthan
ORD107982,Rahul Reddy,Household,Tissue,Delhi,18-01-25,North,2340.53,0.07,230.49,Delhi
ORD107983,Diya Mehta,Household,Mop,Mumbai,04-06-25,West,8591.51,0.21,404.79,Maharashtra
ORD107984,Rahul Patel,Dairy,Butter,Hyderabad,02-02-23,South,3663.15,0.04,588.2,Telangana
ORD107985,Diya Mehta,Fruits & Vegetables,Banana,Delhi,18-09-24,North,9810.87,0.1,1989.66,Delhi
ORD107986,Diya Kumar,Bakery,Croissant,Mumbai,15-07-25,West,1745.16,0.26,105.27,Maharashtra
ORD107987,Kunal Das,Dairy,Butter,Mumbai,30-08-24,West,6060.64,0.17,1246.6,Maharashtra
ORD107988,Diya Mehta,Bakery,Bread,Hyderabad,25-07-23,South,2534.74,0.06,513.14,Telangana
ORD107989,Rahul Mehta,Beverages,Tea,Chennai,09-05-23,South,6864.18,0.14,881.79,Tamil Nadu
ORD107990,Isha Kumar,Bakery,Rusk,Chennai,27-01-23,South,527.89,0.21,27.32,Tamil Nadu
ORD107991,Ananya Sharma,Snacks,Cake,Mumbai,26-09-23,West,3505.2,0.07,446.4,Maharashtra
ORD107992,Aarav Nair,Beverages,Water,Bengaluru,15-05-25,South,5100.85,0.24,728.37,Karnataka
ORD107993,Isha Patel,Fruits & Vegetables,Potato,Jaipur,15-05-24,North,1896.65,0.28,261.28,Rajasthan
ORD107994,Vivaan Kumar,Beverages,Water,Pune,30-11-23,West,1710.78,0.22,225.66,Maharashtra
ORD107995,Sneha Das,Bakery,Rusk,Delhi,29-03-25,North,6038.72,0.06,820.33,Delhi
ORD107996,Kunal Nair,Grocery,Pulses,Delhi,07-10-24,North,8702.38,0.06,1734.35,Delhi
ORD107997,Rahul Joshi,Personal Care,Cream,Lucknow,05-04-23,North,6652.52,0.04,1500.12,Uttar Pradesh
ORD107998,Vivaan Singh,Beverages,Tea,Pune,07-03-23,West,8992.13,0.18,1575.47,Maharashtra
ORD107999,Isha Das,Household,Detergent,Delhi,20-12-23,North,243.48,0.08,43.11,Delhi
ORD108000,Priya Mehta,Grocery,Spices,Mumbai,10-10-23,West,7083.6,0.02,627.74,Maharashtra
ORD108001,Rahul Das,Personal Care,Deodorant,Jaipur,17-08-23,North,1592.99,0.17,313.87,Rajasthan
ORD108002,Aarav Sharma,Personal Care,Toothpaste,Ahmedabad,19-10-24,West,9368.52,0.2,1301.51,Gujarat
ORD108003,Kunal Gupta,Dairy,Cheese,Kolkata,25-02-23,East,3884.76,0.13,535.11,West Bengal
ORD108004,Rohan Joshi,Snacks,Biscuits,Jaipur,22-05-24,North,9517.47,0.15,1027.11,Rajasthan
ORD108005,Priya Nair,Household,Detergent,Bengaluru,26-09-24,South,7485.01,0.04,976.19,Karnataka
ORD108006,Diya Das,Beverages,Water,Delhi,09-07-23,North,3626.72,0.29,367.18,Delhi
ORD108007,Vivaan Nair,Fruits & Vegetables,Tomato,Delhi,14-03-25,North,8529.59,0.09,1627.58,Delhi
ORD108008,Priya Das,Personal Care,Shampoo,Lucknow,08-08-24,North,4914.71,0.21,794.52,Uttar Pradesh
ORD108009,Sneha Reddy,Grocery,Spices,Bengaluru,25-11-23,South,2924.22,0.15,166.25,Karnataka
ORD108010,Ananya Das,Dairy,Cheese,Ahmedabad,27-02-23,West,3579.57,0.1,200.93,Gujarat
ORD108011,Priya Kumar,Snacks,Chips,Mumbai,08-06-24,West,6243.69,0.01,1529.46,Maharashtra
ORD108012,Isha Mehta,Beverages,Soft Drinks,Delhi,02-01-25,North,1359.5,0.1,297.49,Delhi
ORD108013,Priya Nair,Personal Care,Toothpaste,Lucknow,30-07-23,North,9413.02,0.13,2016.42,Uttar Pradesh
ORD108014,Isha Reddy,Grocery,Flour,Lucknow,03-03-25,North,6728.09,0.28,571.6,Uttar Pradesh
ORD108015,Kunal Das,Dairy,Milk,Delhi,04-11-23,North,9123.54,0.21,1775.37,Delhi
ORD108016,Diya Nair,Beverages,Tea,Lucknow,19-05-23,North,4422.81,0.12,458.69,Uttar Pradesh
ORD108017,Aarav Reddy,Snacks,Chips,Mumbai,07-02-25,West,5643.73,0.29,323.56,Maharashtra
ORD108018,Kunal Joshi,Household,Tissue,Chennai,04-04-23,South,6492.6,0.25,711.93,Tamil Nadu
ORD108019,Isha Joshi,Dairy,Butter,Pune,21-01-23,West,9725.12,0.28,1408.92,Maharashtra
ORD108020,Sneha Gupta,Beverages,Water,Hyderabad,22-01-24,South,6386.02,0.09,741.69,Telangana
ORD108021,Aarav Sharma,Beverages,Juice,Ahmedabad,17-03-25,West,5831.23,0.19,309.92,Gujarat
ORD108022,Vivaan Kumar,Household,Tissue,Chennai,17-03-25,South,4139.79,0.1,544.71,Tamil Nadu
ORD108023,Vivaan Patel,Snacks,Chocolate,Mumbai,09-08-24,West,8830.58,0.2,1597.58,Maharashtra
ORD108024,Isha Gupta,Household,Mop,Jaipur,19-03-24,North,7253.69,0.2,624.15,Rajasthan
ORD108025,Diya Mehta,Dairy,Curd,Kolkata,23-03-25,East,9785.44,0.24,1279.47,West Bengal
ORD108026,Aarav Singh,Grocery,Flour,Hyderabad,21-07-23,South,2587.48,0.02,145.02,Telangana
ORD108027,Ananya Sharma,Bakery,Bread,Kolkata,30-05-25,East,9707.85,0.29,1331.97,West Bengal
ORD108028,Rohan Patel,Fruits & Vegetables,Onion,Delhi,13-08-24,North,3854.75,0.21,197.51,Delhi
ORD108029,Aarav Joshi,Bakery,Bread,Lucknow,09-06-24,North,5639.26,0.12,1210.09,Uttar Pradesh
ORD108030,Vivaan Mehta,Snacks,Cake,Jaipur,16-03-23,North,874.3,0.01,214.36,Rajasthan
ORD108031,Vivaan Nair,Dairy,Butter,Pune,13-09-24,West,2170.44,0.02,180.45,Maharashtra
ORD108032,Priya Patel,Dairy,Cheese,Jaipur,02-03-25,North,2245.27,0.22,315.1,Rajasthan
ORD108033,Ananya Gupta,Grocery,Spices,Chennai,12-05-25,South,8870.66,0.01,1205.31,Tamil Nadu
ORD108034,Aarav Sharma,Grocery,Oil,Mumbai,23-03-23,West,3157.09,0.05,186.88,Maharashtra
ORD108035,Kunal Patel,Dairy,Paneer,Ahmedabad,28-01-23,West,1665.8,0.23,236.83,Gujarat
ORD108036,Sneha Mehta,Beverages,Tea,Kolkata,20-09-24,East,2101.88,0.15,127.23,West Bengal
ORD108037,Ananya Sharma,Dairy,Milk,Jaipur,14-06-24,North,6158.96,0.05,1209,Rajasthan
ORD108038,Diya Kumar,Grocery,Pulses,Mumbai,15-02-23,West,7283.96,0.25,1248.26,Maharashtra
ORD108039,Rohan Mehta,Snacks,Chips,Pune,01-05-24,West,8753.45,0.27,1452.59,Maharashtra
ORD108040,Vivaan Mehta,Beverages,Soft Drinks,Jaipur,06-06-24,North,478.06,0.1,65.36,Rajasthan
ORD108041,Ananya Patel,Bakery,Pastry,Ahmedabad,15-06-25,West,6059.43,0.06,1421.04,Gujarat
ORD108042,Ananya Singh,Beverages,Coffee,Kolkata,02-07-24,East,5224.56,0.1,782.74,West Bengal
ORD108043,Rahul Kumar,Grocery,Rice,Chennai,24-04-24,South,6149.2,0.19,350.26,Tamil Nadu
ORD108044,Rohan Singh,Dairy,Butter,Hyderabad,02-06-25,South,7894.46,0.15,855.08,Telangana
ORD108045,Diya Singh,Bakery,Bun,Pune,07-01-24,West,5036.31,0.05,963.29,Maharashtra
ORD108046,Diya Patel,Personal Care,Shampoo,Kolkata,30-07-24,East,8672.4,0.14,1482.16,West Bengal
ORD108047,Rohan Joshi,Dairy,Cheese,Chennai,30-05-24,South,5530,0.22,969.83,Tamil Nadu
ORD108048,Priya Singh,Household,Cleaner,Hyderabad,09-10-24,South,7601.33,0.3,1038.8,Telangana
